time(ms),x_accel,y_accel,z_accel
18966.363,-0.271698,-0.908585,0.057098
18995.907,0.012375,-1.008255,0.073151
19025.453,-0.131424,-0.989426,0.188568
19055.001,-0.125198,-0.95549,0.265991
19084.546,-0.098099,-0.945541,0.296524
19114.09,-0.149475,-1.026917,0.245392
19143.635,-0.01947,-1.001678,0.136551
19173.182,-0.191971,-0.905273,0.212402
19202.729,0.664093,-1.492844,0.264771
19232.278,0.142014,-0.974869,0.560333
19261.823,0.262314,-0.221695,0.468781
19291.366,-0.131348,-1.078033,0.151245
19320.911,-0.569122,-2.894287,-0.777634
19350.454,0.121613,-0.843384,0.290863
19379.996,-0.010147,-0.741699,0.362671
19409.539,0.012833,-0.536102,0.38092
19439.081,0.571579,-0.77179,0.339737
19468.623,0.298935,-1.236465,0.645645
19498.162,-0.081146,-1.566925,0.749924
19527.703,0.372025,-1.577759,0.58429
19557.245,0.300171,-1.115036,0.470856
19586.785,0.137894,-0.703125,0.425537
19616.325,0.216797,-0.463715,0.380264
19645.864,0.263,-0.350601,0.304459
19675.404,0.329041,-0.2957,0.254959
19704.948,0.373077,-0.21283,0.299988
19734.491,0.249725,-0.297592,0.272049
19764.032,0.173798,-0.569427,0.42955
19793.573,0.145401,-0.759995,0.659851
19823.113,0.212173,-1.540756,0.97403
19852.65,-0.047424,-1.015732,0.7892
19882.197,0.15596,-1.566559,-0.084915
19911.74,-0.398865,-1.920517,-0.371414
19941.281,-0.2995,-1.633972,-0.001266
19970.822,0.098114,-1.158966,0.044983
20000.365,0.026627,-1.058151,0.177307
20029.906,-0.020981,-1.021011,0.194473
20059.453,-0.071884,-0.990295,0.193985
20088.997,-0.021149,-0.936996,0.127701
20118.539,-0.199127,-0.908493,0.22435
20148.08,-0.010666,-0.959824,0.221588
20177.625,0.022034,-1.009521,0.263763
20207.163,0.031281,-0.965668,0.236862
20236.71,-0.018799,-0.958298,0.260071
20266.253,-0.106262,-1.009598,0.226303
20295.795,-0.026886,-0.931702,0.20871
20325.339,-0.225555,-0.978973,0.213806
20354.884,-0.317673,-0.970169,0.159485
20384.425,-0.148788,-0.896347,0.130112
20413.971,-0.111588,-1.039932,0.10379
20443.517,-0.173691,-1.054367,0.152725
20473.062,-0.117432,-0.855377,0.291687
20502.607,-0.073914,-1.131332,0.346039
20532.149,0.196777,-1.025421,0.218903
20561.682,1.12619,-0.397278,-0.257263
20591.239,-0.785767,-2.028793,0.58931
20620.781,-0.157928,-1.053757,0.031876
20650.323,0.396927,-0.881546,0.364456
20679.862,0.090836,-0.485199,0.43898
20709.403,0.605392,-0.717484,0.490692
20738.948,0.433182,-1.069366,0.689041
20768.49,0.059723,-1.645599,0.540512
20798.035,0.249649,-1.704285,0.745941
20827.577,0.508972,-1.14122,0.719803
20857.119,0.389572,-0.664307,0.348816
20886.663,0.475891,-0.445923,0.367325
20916.208,0.323898,-0.394974,0.379257
20945.748,0.129608,-0.314301,0.279602
20975.291,0.308578,-0.172928,0.335358
21004.834,0.357864,-0.238785,0.294128
21034.377,0.358002,-0.484497,0.702911
21063.924,0.239365,-0.928375,0.422592
21093.47,0.561813,-1.439514,1.034531
21123.016,-0.051468,-1.108521,0.894943
21152.56,0.026733,-1.659454,-0.208084
21182.105,-0.1474,-2.085678,-0.315872
21211.653,-0.106644,-1.464951,0.183716
21241.197,-0.022842,-1.106049,0.066757
21270.741,-0.0513,-1.060501,0.1427
21300.284,-0.083344,-0.966736,0.193787
21329.829,-0.055313,-0.996063,0.243149
21359.375,-0.005508,-0.96376,0.256134
21388.918,0.007309,-0.989594,0.280655
21418.462,0.066055,-0.955795,0.220108
21448.005,-0.15741,-0.969223,0.193192
21477.547,-0.294693,-0.908432,0.150146
21507.089,-0.067993,-0.98912,0.150299
21536.632,0.025696,-0.939972,0.145309
21566.175,-0.133667,-0.977997,0.314438
21595.719,-0.190872,-1.067215,0.293213
21625.262,-0.088318,-0.924408,0.36412
21654.807,0.087448,-1.147614,0.412186
21684.351,0.609192,-1.128326,0.342621
21713.884,0.696289,-0.550644,0.178085
21743.439,0.389084,-0.962524,0.475143
21772.985,-2.531174,-2.385193,-1.112213
21802.529,0.059555,-0.949783,0.387344
21832.075,0.225525,-0.953537,0.497833
21861.617,0.344849,-0.805435,0.547775
21891.164,0.591537,-0.301331,0.456787
21920.709,0.258087,-0.856323,0.690903
21950.258,0.059998,-1.753586,0.554245
21979.806,0.230789,-1.900772,0.446213
22009.352,0.244812,-1.23996,0.44516
22038.895,0.234299,-0.887115,0.372726
22068.438,0.203369,-0.698853,0.376617
22097.983,0.239014,-0.541122,0.284439
22127.521,0.314651,-0.411041,0.228317
22157.069,0.314941,-0.325211,0.271866
22186.612,0.182007,-0.257385,0.296677
22216.158,0.066528,-0.565674,0.479004
22245.701,0.334732,-0.522003,0.673096
22275.245,0.454315,-1.105118,0.730301
22304.782,0.00708,-1.316971,0.809479
22334.33,0.06485,-1.245697,0.29982
22363.874,-0.018784,-1.488678,-0.247131
22393.421,-0.410828,-1.939789,-0.041061
22422.967,0.015335,-1.241287,-0.000153
22452.517,0.03508,-1.152618,0.120026
22482.062,-0.00386,-1.087875,0.237961
22511.608,-0.045181,-1.007401,0.290695
22541.151,-0.035522,-0.987289,0.297775
22570.638,-0.043793,-0.92009,0.245255
22600.184,0.066788,-0.947403,0.259567
22629.73,0.091217,-0.95076,0.255112
22659.275,0.020813,-0.92897,0.272888
22688.819,-0.076218,-0.912109,0.260941
22718.364,-0.101837,-0.973007,0.248718
22747.907,0.00238,-0.942169,0.20108
22777.448,0.010178,-0.969513,0.25679
22806.993,-0.121765,-0.990021,0.378418
22836.535,0.165009,-0.969955,0.291824
22866.079,0.264984,-1.079895,0.252335
22895.624,-0.035324,-1.028091,0.264999
22925.169,-0.011429,-0.974533,0.437653
22954.714,-0.131271,-0.949509,0.563095
22984.26,-0.178574,-1.03241,0.367828
23013.804,1.095062,-0.485657,-0.162613
23043.35,0.47229,-0.998154,-0.137161
23072.892,-3.304443,-2.759201,0.049149
23102.438,-0.014816,-0.974564,0.259491
23131.984,0.143814,-0.803207,0.466049
23161.529,0.403809,-0.520813,0.46225
23191.075,0.603531,-0.618225,0.531235
23220.62,0.203049,-1.226166,0.630402
23250.166,0.085602,-1.773392,0.742218
23279.709,0.192688,-1.414062,0.487762
23309.255,0.31189,-1.02533,0.386383
23338.803,0.303558,-0.766846,0.312973
23368.347,0.27002,-0.584183,0.328445
23397.893,0.157806,-0.524582,0.313385
23427.439,0.211685,-0.428268,0.275528
23456.982,0.282898,-0.449707,0.279648
23486.527,0.314056,-0.527588,0.322021
23516.07,0.133163,-0.460709,0.422714
23545.614,0.110901,-0.703781,0.477036
23575.157,0.438278,-1.220291,0.889786
23604.701,0.07663,-0.841583,1.064224
23634.243,-0.114655,-1.327271,0.067307
23663.787,-0.155411,-1.457947,-0.135956
23693.33,-0.265594,-1.894852,0.03215
23722.873,0.119614,-1.281036,0.189621
23752.414,0.063446,-1.054092,0.105591
23781.955,0.033432,-1.010437,0.135437
23811.5,0.010269,-0.999298,0.229309
23841.047,-0.062653,-0.995148,0.256821
23870.593,-0.044205,-0.945511,0.25473
23900.139,-0.094543,-0.939651,0.227249
23929.679,-0.088547,-0.942917,0.209732
23959.222,0.008469,-0.961792,0.189758
23988.764,-0.075775,-0.959198,0.227234
24018.307,-0.083664,-0.964935,0.215851
24047.846,-0.03006,-0.974335,0.206543
24077.394,-0.104111,-0.960388,0.190735
24106.936,-0.091446,-0.961716,0.146622
24136.478,-0.125702,-0.981461,0.120728
24166.018,-0.16362,-0.943222,0.095215
24195.56,-0.14357,-0.968613,0.154617
24225.088,-0.157654,-1.007507,0.22673
24254.641,-0.156479,-0.981552,0.227615
24284.184,-0.186218,-0.946091,0.157883
24313.726,-0.119614,-1.061707,0.043777
24343.269,-0.066055,-1.014725,0.042831
24372.809,-0.157272,-0.848068,0.039505
24402.352,-0.571518,-0.891525,0.279388
24431.898,-0.374832,-0.76416,0.013596
24461.442,0.955887,-1.431503,-0.35556
24490.986,-0.105301,-0.378204,0.083817
24520.533,-1.217087,-2.278931,-0.352173
24550.078,-0.326752,-1.027222,0.047958
24579.625,-0.080673,-1.000885,0.097534
24609.176,-0.018707,-0.952057,0.084656
24638.726,0.023697,-0.83963,0.065796
24668.27,-0.072311,-0.768692,0.035172
24697.815,-0.086655,-0.722794,0.021774
24727.36,-0.093597,-0.765732,0.010071
24756.906,-0.081161,-0.805847,-0.00383
24786.451,-0.116364,-0.863571,0.030609
24816,-0.114395,-0.946655,0.086563
24845.545,-0.039169,-0.971664,0.09523
24875.093,0.019943,-1.004913,0.075363
24904.638,-0.044968,-1.025726,0.084976
24934.188,-0.123123,-1.033035,0.122849
24963.734,-0.123779,-1.04422,0.127319
24993.278,-0.151611,-0.992355,0.113449
25022.826,-0.179718,-0.992767,0.135284
25052.371,-0.119293,-0.98851,0.115677
25081.919,-0.009537,-0.954117,0.11702
25111.469,0.049423,-0.945038,0.131256
25141.017,0.101181,-0.849915,0.164581
25170.564,0.214401,-0.906738,0.338333
25200.108,0.203659,-1.090332,0.289337
25229.655,0.024414,-1.144211,0.27005
25259.204,-0.000122,-1.213608,0.086929
25288.748,0.056137,-1.090195,0.068298
25318.292,-0.073944,-1.028397,0.071259
25347.835,-0.229523,-0.989761,0.028381
25377.381,-0.109985,-0.942688,0.024246
25406.925,0.001785,-0.970901,0.111481
25436.471,-0.010071,-0.962234,0.154205
25466.016,0.00621,-0.987442,0.168381
25495.562,0.016052,-0.97821,0.167969
25525.11,-0.000961,-0.978912,0.167267
25554.655,-0.011948,-0.979614,0.156509
25584.199,-0.009262,-0.956558,0.163864
25613.744,-0.001816,-0.980942,0.162277
25643.29,-0.004715,-0.976959,0.150574
25672.834,-0.021774,-0.970688,0.152847
25702.382,-0.009064,-0.970367,0.152466
25731.928,-0.008621,-0.980423,0.157486
25761.475,-0.007385,-0.967743,0.155487
25791.016,-0.000702,-0.962952,0.146408
25820.57,-0.004669,-0.990891,0.136398
25850.116,-0.010544,-0.980301,0.146591
25879.665,-0.017136,-0.980408,0.135635
25909.21,-0.017227,-0.987411,0.138168
25938.757,-0.012512,-0.995697,0.143448
25968.298,-0.011978,-0.977936,0.12468
25997.853,-0.024017,-0.981842,0.129547
26027.399,-0.028061,-0.976379,0.124924
26056.945,-0.031311,-0.990082,0.123901
26086.49,-0.00766,-0.982132,0.13298
26116.034,-0.002396,-0.987625,0.137558
26145.572,-0.002258,-0.965698,0.132812
26175.121,-0.021561,-0.987671,0.118576
26204.665,-0.030075,-0.976379,0.111526
26234.21,-0.030838,-0.987579,0.103546
26263.755,-0.050766,-0.975739,0.112045
26293.3,-0.089401,-0.978821,0.110764
26322.817,-0.030441,-0.985077,0.112946
26352.39,-0.021973,-0.977997,0.116135
26381.937,-0.03363,-0.979584,0.144638
26411.484,-0.060608,-0.987335,0.117599
26441.03,-0.021378,-0.994217,0.115555
26470.573,-0.056351,-0.996796,0.106308
26500.121,-0.153641,-0.983643,0.037323
26529.669,-0.251556,-0.93335,0.007462
26559.216,-0.197464,-0.951508,0.020493
26588.763,-0.116821,-0.977798,0.058334
26618.309,-0.088959,-0.980225,0.104263
26647.854,-0.097916,-0.975845,0.108231
26677.398,-0.055588,-0.976166,0.092712
26706.943,-0.031265,-1.013748,0.085083
26736.488,0.009033,-1.000351,0.079224
26766.03,-0.030884,-1.00209,0.0914
26795.577,-0.039398,-0.999817,0.116241
26825.121,-0.036926,-0.973663,0.097122
26854.662,-0.055557,-0.989105,0.12973
26884.204,-0.019226,-0.992035,0.119949
26913.747,-0.048859,-0.983047,0.080795
26943.288,-0.041061,-0.989761,0.096725
26972.831,-0.056763,-0.981659,0.085922
27002.369,-0.09288,-0.969559,0.071945
27031.912,-0.069443,-0.982941,0.0224
27061.455,-0.084671,-0.985519,0.037308
27091,-0.100937,-0.962601,0.051422
27120.545,-0.084244,-0.986725,0.022095
27150.092,-0.056274,-0.994949,0.043106
27179.637,-0.039871,-0.985764,0.029678
27209.18,-0.103714,-1.000824,0.062897
27238.723,-0.081116,-0.967896,0.046234
27268.268,-0.065155,-1.002838,0.029724
27297.814,-0.043411,-0.98111,0.051285
27327.36,-0.084396,-0.992966,0.032623
27356.899,-0.072952,-0.992493,0.04628
27386.448,-0.076874,-0.985107,0.028717
27415.995,-0.098343,-0.981201,0.023758
27445.54,-0.116821,-1.000824,0.02858
27475.088,-0.097473,-0.960297,-0.004074
27504.632,-0.108841,-1.000076,-0.025558
27534.173,-0.075211,-0.982483,0.002899
27563.661,-0.085495,-1.000717,0.004211
27593.205,-0.06369,-0.986816,0.017487
27622.749,-0.075455,-0.992706,0.011719
27652.292,-0.076324,-0.985123,-0.000671
27681.835,-0.07428,-0.987595,0.010681
27711.357,-0.069717,-0.989136,0.013168
27740.918,-0.073883,-0.989059,0.010696
27770.461,-0.089645,-0.983093,0.015289
27800.003,-0.08284,-0.988022,0.013962
27829.545,-0.057495,-0.973648,0.004333
