time (ms),accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ
21427.75975,-0.71043396,1.196578979,0.051956177
21437.44075,-0.607437134,0.946807861,0.253601074
21447.12075,-0.484832764,0.680603027,0.401504517
21456.80075,-0.398696899,0.494125366,0.46836853
21466.47975,-0.340179443,0.382110596,0.483856201
21476.13275,-0.274475098,0.365509033,0.499313354
21485.83775,-0.172424316,0.436813354,0.56968689
21495.51475,-0.097442627,0.619445801,0.61831665
21505.16875,-0.050827026,0.827255249,0.587081909
21514.87575,-0.112533569,1.066619873,0.548400879
21524.55375,-0.218566895,1.169799805,0.460525513
21534.22275,-0.28956604,1.163452148,0.327789307
21543.89375,-0.327789307,1.152114868,0.168197632
21553.59475,-0.343521118,1.125198364,0.043289185
21563.26175,-0.388748169,1.072525024,-0.064193726
21572.93475,-0.435134888,1.029159546,-0.169692993
21582.60975,-0.500244141,0.985717773,-0.232208252
21592.30875,-0.532714844,0.909393311,-0.229446411
21601.98375,-0.536712646,0.82951355,-0.184432983
21611.66975,-0.442657471,0.781036377,-0.112701416
21621.32875,-0.359634399,0.795333862,-0.035217285
21631.00875,-0.326721191,0.814834595,0.006973267
21640.68375,-0.352722168,0.858352661,0.015533447
21650.36975,-0.290924072,0.912765503,0.02911377
21660.04975,-0.223648071,0.938552856,0.053482056
21669.72975,-0.170532227,0.913589478,0.112854004
21679.42575,-0.134643555,0.894958496,0.125595093
21689.10475,-0.177932739,0.939834595,0.119491577
21698.77675,-0.198501587,0.955154419,0.116592407
21708.46275,-0.22492981,0.907775879,0.116119385
21718.14075,-0.240219116,0.89541626,0.080078125
21727.81975,-0.253555298,0.876861572,0.035476685
21737.48575,-0.263671875,0.846038818,0.015884399
21747.15975,-0.270477295,0.829177856,0.020858765
21756.85375,-0.299240112,0.815841675,0.022613525
21766.53175,-0.344589233,0.815719604,0.027984619
21776.18175,-0.378845215,0.818710327,0.015228271
21785.88975,-0.385101318,0.853149414,0.011123657
21795.56875,-0.389572144,0.918869019,0.009353638
21805.22075,-0.384063721,0.979492188,-0.01940918
21814.90875,-0.364379883,1.028305054,-0.08203125
21824.60575,-0.330673218,1.081237793,-0.153213501
21834.27675,-0.282363892,1.165084839,-0.189025879
21843.96675,-0.219818115,1.254516602,-0.146133423
21853.64675,-0.157775879,1.345977783,-0.054901123
21863.32675,-0.112884521,1.42666626,0.062820435
21873.00675,-0.064102173,1.435287476,0.162353516
21882.68575,-0.023284912,1.33215332,0.203979492
21892.36575,-0.048675537,1.205963135,0.195663452
21902.04475,-0.172088623,1.173522949,0.142181396
21911.71075,-0.360961914,1.215087891,0.080459595
21921.40175,-0.494415283,1.287780762,0.007064819
21931.07975,-0.487091064,1.31350708,-0.08052063
21940.73275,-0.382354736,1.276580811,-0.149658203
21950.44075,-0.287597656,1.249359131,-0.214202881
21960.12075,-0.235748291,1.220596313,-0.29737854
21969.78675,-0.21105957,1.180038452,-0.39654541
21979.48175,-0.166030884,1.201828003,-0.447113037
21989.16075,-0.116333008,1.251785278,-0.339050293
21998.83375,-0.061569214,1.218658447,-0.107406616
22008.52175,-0.048126221,1.145828247,0.103912354
22018.18575,-0.089248657,1.116836548,0.169891357
22027.88175,-0.268203735,1.151229858,0.202468872
22037.56075,-0.491470337,1.198730469,0.328765869
22047.23875,-0.662963867,1.290710449,0.479278564
22056.91875,-0.79864502,1.359451294,0.544265747
22066.58675,-0.893127441,1.373703003,0.44380188
22076.25875,-0.926925659,1.337722778,0.352874756
22085.95975,-0.863311768,1.241134644,0.34753418
22095.60875,-0.732589722,1.112503052,0.345687866
22105.31375,-0.628189087,1.053085327,0.319503784
22114.99775,-0.546112061,1.111709595,0.275100708
22124.67575,-0.449630737,1.11126709,0.235046387
22134.34075,-0.409515381,1.116455078,0.115692139
22144.02375,-0.498748779,1.140838623,0.028244019
22153.70375,-0.580795288,1.087890625,-0.048614502
22163.38275,-0.529953003,0.971206665,-0.073104858
22173.06275,-0.431533813,0.86076355,-0.005432129
22182.76075,-0.342025757,0.707519531,0.071487427
22192.44175,-0.187042236,0.587524414,0.122268677
22202.12075,-0.03868103,0.58140564,0.155670166
22211.80175,0.076141357,0.672729492,0.166030884
22221.48375,0.102828979,0.704299927,0.155273438
22231.16475,0.027648926,0.705154419,0.132629395
22240.84275,-0.057388306,0.651199341,0.128189087
22250.52375,-0.187103271,0.613220215,0.149795532
22260.20375,-0.3203125,0.542419434,0.203033447
22269.86675,-0.398971558,0.408584595,0.238555908
22279.56575,-0.465866089,0.301712036,0.303024292
22289.24675,-0.483520508,0.200317383,0.335830688
22298.92175,-0.455780029,0.10333252,0.32333374
22308.60675,-0.414581299,0.089324951,0.255340576
22318.28675,-0.383300781,0.135299683,0.152786255
22327.96575,-0.34375,0.20350647,0.029403687
22337.64375,-0.293518066,0.290313721,-0.087020874
22347.32175,-0.220001221,0.401382446,-0.19984436
22357.00275,-0.143325806,0.575149536,-0.349182129
22366.68275,-0.11567688,0.846664429,-0.626968384
22376.35575,-0.143707275,1.214233398,-1.031356812
22386.04375,-0.225448608,1.65953064,-1.167861938
22395.71875,-0.3618927,2.097076416,-1.069747925
22405.39275,-0.48727417,2.405090332,-1.158493042
22415.08675,-0.502410889,2.330535889,-1.121994019
22424.74175,-0.399520874,2.101730347,-0.886962891
22434.43875,-0.240646362,1.756896973,-0.695571899
22444.12675,-0.068649292,1.365615845,-0.528182983
22453.80775,0.116912842,0.956604004,-0.413284302
22463.47975,0.170059204,0.508377075,-0.194747925
22473.16775,0.041763306,0.207382202,-0.205108643
22482.84775,-0.179199219,0.276733398,-0.230041504
22492.53075,-0.317367554,0.488967896,-0.182693481
22502.21175,-0.39453125,0.619659424,-0.08807373
22511.86975,-0.449584961,0.776672363,-0.011734009
22521.56875,-0.484283447,1.017929077,-0.052902222
22531.25575,-0.543258667,1.339416504,-0.137374878
22540.92175,-0.678482056,1.695541382,-0.209793091
22550.61775,-0.906005859,1.892471313,-0.279800415
22560.29775,-1.078338623,1.835189819,-0.238311768
22569.97475,-1.003967285,1.522598267,-0.007598877
22579.65875,-0.740005493,1.073013306,0.300460815
22589.33975,-0.523223877,0.655075073,0.478103638
22599.01275,-0.431121826,0.395935059,0.529663086
22608.70175,-0.35710144,0.261245728,0.547698975
22618.38175,-0.240020752,0.18699646,0.594238281
22628.05275,-0.15663147,0.277542114,0.650695801
22637.73075,-0.051757813,0.461410522,0.712677002
22647.42775,-0.020446777,0.709121704,0.664962769
22657.09675,-0.132171631,1.036712646,0.583755493
22666.77775,-0.268127441,1.223312378,0.457366943
22676.45175,-0.345108032,1.288208008,0.24395752
22686.15875,-0.378097534,1.30682373,0.061248779
22695.83975,-0.382797241,1.311187744,-0.004989624
22705.50275,-0.375335693,1.286437988,-0.031570435
22715.19975,-0.370285034,1.202087402,-0.131607056
22724.87975,-0.386489868,1.062850952,-0.237335205
22734.53175,-0.414291382,0.948165894,-0.261291504
22744.23975,-0.41885376,0.855697632,-0.249801636
22753.92075,-0.3934021,0.796569824,-0.179367065
22763.59275,-0.340148926,0.766067505,-0.116775513
22773.28275,-0.308334351,0.796432495,-0.007095337
22782.93775,-0.276870728,0.871047974,0.098617554
22792.64675,-0.249343872,0.90007019,0.173309326
22802.32775,-0.222442627,0.874313354,0.232910156
22812.00775,-0.220275879,0.852310181,0.226135254
22821.69075,-0.252883911,0.85256958,0.17918396
22831.37175,-0.344894409,0.899154663,0.1328125
22841.05175,-0.437301636,0.87272644,0.116439819
22850.73375,-0.43862915,0.86100769,0.09312439
22860.41475,-0.391235352,0.809310913,0.05708313
22870.08275,-0.335418701,0.765319824,0.035964966
22879.77475,-0.302734375,0.75163269,0.027374268
22889.45575,-0.300308228,0.757034302,0.037567139
22899.11075,-0.298934937,0.755355835,0.049301147
22908.81675,-0.276351929,0.756820679,0.039611816
22918.49675,-0.250183105,0.782791138,0.026168823
22928.15075,-0.226303101,0.847000122,0.020095825
22937.79375,-0.194030762,0.94493103,0.006149292
22947.47375,-0.173217773,1.003845215,-0.031173706
22957.15175,-0.188018799,1.055633545,-0.074676514
22966.83275,-0.230224609,1.144546509,-0.085617065
22976.50875,-0.267059326,1.252304077,-0.057388306
22986.18575,-0.249816895,1.33972168,0.01612854
22995.87375,-0.20211792,1.418395996,0.114730835
23005.55275,-0.154846191,1.433517456,0.200057983
23015.23375,-0.108474731,1.341567993,0.212249756
23024.91475,-0.109542847,1.197479248,0.173858643
23034.59475,-0.16192627,1.106689453,0.095733643
23044.27575,-0.259033203,1.107757568,0.021697998
23053.95575,-0.344818115,1.200088501,-0.066543579
23063.61175,-0.394851685,1.320129395,-0.135269165
23073.31875,-0.391204834,1.355941772,-0.208389282
23082.99775,-0.354675293,1.330627441,-0.289474487
23092.67475,-0.330871582,1.306732178,-0.388122559
23102.34975,-0.298706055,1.254730225,-0.4659729
23112.04075,-0.231430054,1.172927856,-0.46055603
23121.71775,-0.144546509,1.129302979,-0.349258423
23131.38975,-0.0884552,1.092208862,-0.14831543
23141.07975,-0.055725098,1.012908936,0.065628052
23150.75175,-0.114135742,1.036682129,0.196182251
23160.43975,-0.225357056,1.094543457,0.209457397
23170.11875,-0.432434082,1.213699341,0.221359253
23179.79075,-0.661117554,1.284637451,0.282485962
23189.46375,-0.804138184,1.34928894,0.392532349
23199.13875,-0.905700684,1.419921875,0.476791382
23208.81375,-0.933242798,1.42791748,0.506317139
23218.50175,-0.885620117,1.364425659,0.484146118
23228.17575,-0.783432007,1.222839355,0.433395386
23237.86475,-0.63130188,1.055862427,0.365631104
23247.54575,-0.487609863,1.015548706,0.285018921
23257.21375,-0.379852295,1.062164307,0.180221558
23266.92575,-0.333648682,1.088729858,0.086929321
23276.60575,-0.375335693,1.05921936,0.002548218
23286.27075,-0.443023682,0.970947266,-0.021057129
23295.96775,-0.476882935,0.888015747,-0.031402588
23305.64375,-0.3644104,0.859375,-0.043960571
23315.30475,-0.254943848,0.820281982,0.022003174
23325.00775,-0.181518555,0.783721924,0.090545654
23334.66775,-0.123626709,0.791091919,0.140136719
23344.36675,-0.090148926,0.795120239,0.15461731
23354.04575,-0.072372437,0.755325317,0.160232544
23363.72075,-0.07824707,0.722885132,0.170639038
23373.40575,-0.147476196,0.683242798,0.186660767
23383.06975,-0.246688843,0.613754272,0.201156616
23392.74275,-0.337677002,0.507034302,0.188964844
23402.44575,-0.404418945,0.44367981,0.207351685
23412.12575,-0.43963623,0.343658447,0.232162476
23421.77875,-0.448028564,0.28364563,0.243881226
23431.48575,-0.41545105,0.234909058,0.236053467
23441.16675,-0.377380371,0.225830078,0.195983887
23450.83875,-0.352722168,0.251937866,0.128463745
23460.52575,-0.33921814,0.292114258,0.042633057
23470.20375,-0.321655273,0.320159912,-0.016479492
23479.88175,-0.299285889,0.362258911,-0.092147827
23489.56175,-0.273666382,0.432647705,-0.195083618
23499.23975,-0.262466431,0.554641724,-0.35887146
23508.89375,-0.23387146,0.70803833,-0.57182312
23518.59775,-0.222869873,1.026000977,-0.83795166
23528.27575,-0.221725464,1.521209717,-0.888015747
23537.95375,-0.201385498,2.079223633,-0.977355957
23547.63175,-0.281387329,2.531997681,-1.195877075
23557.29375,-0.342651367,2.599807739,-1.264984131
23566.98875,-0.352127075,2.316268921,-0.965362549
23576.66675,-0.321289063,1.883728027,-0.707351685
23586.34575,-0.174575806,1.418502808,-0.56477356
23596.02575,0.012008667,0.916412354,-0.365112305
23605.70475,0.047912598,0.436080933,-0.210540771
23615.37575,-0.034408569,0.107315063,-0.231872559
23625.06075,-0.163833618,0.152374268,-0.274154663
23634.73875,-0.280487061,0.388092041,-0.31628418
23644.41775,-0.343261719,0.624984741,-0.25378418
23654.09575,-0.348983765,0.871902466,-0.194534302
23663.74575,-0.352844238,1.278182983,-0.110671997
23673.45475,-0.420074463,1.719055176,-0.011123657
23683.13475,-0.635070801,1.94972229,-0.067108154
23692.79575,-0.876617432,1.868118286,-0.17880249
23702.48875,-1.020294189,1.634872437,-0.146514893
23712.17475,-0.955810547,1.268005371,0.056945801
23721.83175,-0.767379761,0.796615601,0.249969482
23731.51375,-0.615478516,0.409881592,0.375061035
23741.19375,-0.490158081,0.197143555,0.501647949
23750.86875,-0.36100769,0.087661743,0.653121948
23760.54975,-0.223678589,0.093276978,0.681732178
23770.22975,-0.112854004,0.220733643,0.751296997
23779.92575,-0.042434692,0.502410889,0.741668701
23789.59275,-0.046279907,0.818161011,0.685256958
23799.28175,-0.139984131,1.154754639,0.551071167
23808.96175,-0.245635986,1.354431152,0.408050537
23818.63975,-0.299438477,1.396560669,0.271621704
23828.29075,-0.293151855,1.410385132,0.099777222
23837.99875,-0.23576355,1.406295776,-0.020019531
23847.67775,-0.187042236,1.40763855,-0.066314697
23857.33675,-0.215408325,1.285491943,-0.170455933
23867.03475,-0.310287476,1.097579956,-0.277648926
23876.71275,-0.409591675,0.91973877,-0.291397095
23886.36475,-0.440658569,0.80090332,-0.292816162
23896.06975,-0.449203491,0.730041504,-0.262817383
23905.74975,-0.427337646,0.72845459,-0.092559814
23915.42075,-0.392364502,0.758895874,0.114517212
23925.11075,-0.336990356,0.791549683,0.30267334
23934.79075,-0.269104004,0.798721313,0.418121338
23944.46975,-0.235183716,0.751358032,0.398788452
23954.14675,-0.243179321,0.725372314,0.302871704
23963.82475,-0.327957153,0.73765564,0.228973389
23973.50475,-0.488632202,0.72567749,0.207229614
23983.18575,-0.56111145,0.765579224,0.129714966
23992.83975,-0.584869385,0.800003052,0.054656982
24002.54375,-0.53276062,0.802932739,0.001113892
24012.22375,-0.45149231,0.799606323,-0.028930664
24021.88175,-0.383087158,0.837783813,-0.039215088
24031.58575,-0.353897095,0.932998657,-0.034927368
24041.26575,-0.328857422,1.054779053,-0.054290771
24050.94275,-0.286270142,1.156860352,-0.066085815
24060.62375,-0.240478516,1.197402954,-0.077087402
24070.30275,-0.190811157,1.140319824,-0.090133667
24079.97675,-0.137695313,1.080368042,-0.11315918
24089.66375,-0.130172729,1.05078125,-0.121643066
24099.34375,-0.174804688,1.070068359,-0.107055664
24109.02475,-0.213760376,1.14302063,-0.057525635
24118.69475,-0.19593811,1.19090271,0.030670166
24128.36975,-0.144271851,1.230041504,0.150009155
24138.06475,-0.110717773,1.267471313,0.289978027
24147.74475,-0.081802368,1.288101196,0.382141113
24157.42475,-0.057662964,1.219787598,0.37387085
24167.07475,-0.090942383,1.10383606,0.289321899
24176.78375,-0.207504272,1.019470215,0.155517578
24186.44375,-0.329696655,0.981262207,0.023513794
24196.13675,-0.405303955,1.039840698,-0.073516846
24205.80575,-0.411590576,1.171783447,-0.132247925
24215.49675,-0.361923218,1.23840332,-0.171951294
24225.18675,-0.290313721,1.197631836,-0.212051392
24234.86675,-0.253112793,1.117630005,-0.279785156
24244.54075,-0.244934082,1.06211853,-0.370620728
24254.22675,-0.216903687,1.062149048,-0.441848755
24263.90575,-0.154067993,1.106018066,-0.388198853
24273.58675,-0.100448608,1.117340088,-0.156265259
24283.26675,-0.079452515,1.153945923,0.119476318
24292.93775,-0.113067627,1.204650879,0.251800537
24302.62775,-0.246673584,1.212646484,0.227203369
24312.30675,-0.437042236,1.159515381,0.219497681
24321.97275,-0.627487183,1.193344116,0.283630371
24331.66775,-0.791000366,1.303085327,0.397888184
24341.34875,-0.931396484,1.392791748,0.44317627
24351.02575,-1.017532349,1.437149048,0.357223511
24360.70875,-1.049880981,1.462799072,0.278320313
24370.38975,-0.977645874,1.364059448,0.24647522
24380.06075,-0.822006226,1.163665771,0.228103638
24389.74675,-0.648803711,1.034057617,0.205383301
24399.42775,-0.496459961,1.007537842,0.218139648
24409.10775,-0.376098633,1.045593262,0.203933716
24418.78775,-0.356964111,1.06578064,0.178253174
24428.46775,-0.329559326,1.026168823,0.119125366
24438.14775,-0.298843384,0.960845947,-0.007492065
24447.82275,-0.273162842,0.904647827,-0.023864746
24457.49775,-0.168762207,0.861022949,0.01210022
24467.19075,-0.088821411,0.837249756,0.054260254
24476.87275,-0.080581665,0.797576904,0.125717163
24486.55375,-0.090820313,0.764785767,0.154403687
24496.23575,-0.122817993,0.774795532,0.155105591
24505.91675,-0.149887085,0.734420776,0.158660889
24515.59675,-0.171768188,0.666748047,0.169158936
24525.25075,-0.24256897,0.597061157,0.19380188
24534.95975,-0.300491333,0.508041382,0.187301636
24544.63275,-0.348800659,0.444869995,0.198425293
24554.29775,-0.357711792,0.361755371,0.193099976
24564.00175,-0.351150513,0.30090332,0.199905396
24573.67675,-0.326797485,0.275985718,0.206893921
24583.33875,-0.289840698,0.235061646,0.181274414
24593.03875,-0.275283813,0.255722046,0.142227173
24602.70375,-0.258865356,0.267929077,0.053649902
24612.38375,-0.260620117,0.29675293,-0.042526245
24622.08175,-0.264877319,0.334609985,-0.104827881
24631.74675,-0.256011963,0.37739563,-0.179962158
24641.42775,-0.242660522,0.457717896,-0.281661987
24651.10475,-0.242614746,0.582199097,-0.459945679
24660.74175,-0.25213623,0.778335571,-0.758499146
24670.40575,-0.270217896,1.093887329,-1.070266724
24680.07975,-0.296112061,1.53956604,-1.108581543
24689.76175,-0.288528442,1.99319458,-0.953170776
24699.44975,-0.272064209,2.358642578,-1.030731201
24709.05175,-0.259536743,2.38999939,-1.027038574
24718.75475,-0.225646973,2.05947876,-0.886245728
24728.40675,-0.1484375,1.68548584,-0.770278931
24738.10775,-0.034393311,1.298599243,-0.62159729
24747.78275,-0.006027222,0.911468506,-0.418365479
24757.45575,-0.094970703,0.542633057,-0.269256592
24767.12975,-0.293014526,0.311752319,-0.205856323
24776.80375,-0.47052002,0.394699097,-0.27494812
24786.48975,-0.566955566,0.613937378,-0.298736572
24796.16675,-0.559188843,0.804199219,-0.253494263
24805.82675,-0.50604248,0.99772644,-0.177062988
24815.51475,-0.461807251,1.33883667,-0.071670532
24825.19575,-0.468765259,1.70149231,0.110977173
24834.87375,-0.564300537,1.780685425,0.117736816
24844.55275,-0.751052856,1.569702148,0.03036499
24854.23175,-0.92539978,1.334381104,-0.03175354
24863.92675,-0.908081055,1.079299927,0.022567749
24873.60575,-0.743728638,0.768981934,0.210128784
24883.28275,-0.592010498,0.479263306,0.438613892
24892.96075,-0.488357544,0.329650879,0.573928833
24902.62775,-0.337875366,0.236450195,0.67918396
24912.31875,-0.189865112,0.269897461,0.766052246
24921.99875,-0.121444702,0.463104248,0.78729248
24931.67575,-0.109970093,0.723800659,0.731964111
24941.35675,-0.18057251,1.040725708,0.646377563
24951.03575,-0.276596069,1.276596069,0.51625061
24960.69975,-0.311584473,1.328430176,0.304382324
24970.39275,-0.283538818,1.340103149,0.085159302
24980.07075,-0.226348877,1.343200684,-0.069274902
24989.74875,-0.179702759,1.244369507,-0.070358276
24999.42675,-0.194763184,1.125411987,-0.050765991
25009.10675,-0.258590698,1.000427246,-0.097045898
25018.78375,-0.331100464,0.878890991,-0.079559326
25028.45175,-0.401809692,0.823562622,-0.012954712
25038.12575,-0.409591675,0.821487427,-0.040542603
25047.82075,-0.420379639,0.83366394,-0.031890869
25057.49875,-0.394424438,0.893722534,0.068878174
25067.14875,-0.376586914,0.963607788,0.130508423
25076.85575,-0.338317871,0.943054199,0.24382019
25086.53375,-0.303710938,0.890258789,0.329925537
25096.20175,-0.309890747,0.807739258,0.287322998
25105.89275,-0.392242432,0.830093384,0.198059082
25115.57175,-0.463272095,0.837036133,0.164901733
25125.24175,-0.455230713,0.824661255,0.133346558
25134.92675,-0.429550171,0.776473999,0.069869995
25144.60475,-0.398269653,0.717010498,0.009277344
25154.27675,-0.388320923,0.703155518,-0.002487183
25163.96375,-0.381362915,0.782302856,0.00920105
25173.62375,-0.350509644,0.919403076,0.024215698
25183.31875,-0.290710449,1.020050049,0.010314941
25192.99475,-0.219787598,1.038619995,-0.03326416
25202.64675,-0.142562866,1.024154663,-0.08190918
25212.35075,-0.064682007,0.987579346,-0.098999023
25222.03175,-0.011688232,0.968536377,-0.078277588
25231.69975,-0.027114868,0.96736145,-0.043411255
25241.38875,-0.100372314,1.02116394,-0.012283325
25251.06675,-0.179580688,1.111526489,0.035552979
25260.72875,-0.210540771,1.196228027,0.098678589
25270.42375,-0.205535889,1.251113892,0.170791626
25280.10475,-0.185913086,1.29788208,0.23109436
25289.77375,-0.180404663,1.306777954,0.272628784
25299.44275,-0.184661865,1.260406494,0.227035522
25309.12575,-0.217407227,1.169113159,0.084762573
25318.82175,-0.298477173,1.093734741,-0.077575684
25328.47075,-0.380020142,1.048080444,-0.213577271
25338.17575,-0.409423828,1.068435669,-0.327819824
25347.82975,-0.390350342,1.217147827,-0.373077393
25357.53375,-0.356277466,1.400405884,-0.342575073
25367.20275,-0.306900024,1.407669067,-0.32774353
25376.87175,-0.227462769,1.284576416,-0.352218628
25386.55175,-0.152038574,1.134628296,-0.381271362
25396.22075,-0.041885376,1.044998169,-0.360580444
25405.90975,0.055526733,0.993469238,-0.247390747
25415.60475,0.109817505,0.964416504,-0.023010254
25425.27275,0.065704346,1.032577515,0.23991394
25434.95875,-0.041229248,1.127868652,0.394882202
25444.63775,-0.230377197,1.23878479,0.384002686
25454.31775,-0.484588623,1.305145264,0.333633423
25463.99575,-0.776870728,1.434249878,0.38192749
25473.67475,-0.99079895,1.515594482,0.4765625
25483.35375,-1.128448486,1.537017822,0.487701416
25493.03275,-1.208129883,1.553665161,0.381774902
25502.69475,-1.159057617,1.441879272,0.32421875
25512.38975,-0.998046875,1.21723938,0.272705078
25522.06975,-0.811920166,1.05418396,0.15461731
25531.74775,-0.653121948,0.989135742,0.100479126
25541.42775,-0.516159058,1.026611328,0.095794678
25551.10675,-0.434677124,0.95552063,0.082427979
25560.76175,-0.381744385,0.908889771,0.200759888
25570.45575,-0.331588745,0.899002075,0.239776611
25580.13075,-0.262023926,0.882019043,0.172698975
25589.80675,-0.134399414,0.863647461,0.094680786
25599.49775,-0.021377563,0.833770752,0.085479736
25609.17675,0.032852173,0.833282471,0.138214111
25618.85475,0.034729004,0.861206055,0.147277832
25628.53275,-0.026290894,0.875289917,0.134536743
25638.19275,-0.078338623,0.826385498,0.151489258
25647.89075,-0.139480591,0.781021118,0.162124634
25657.56975,-0.242034912,0.68119812,0.169006348
25667.24575,-0.349594116,0.59828186,0.193984985
25676.92975,-0.414276123,0.471954346,0.200134277
25686.60275,-0.436294556,0.372817993,0.218856812
25696.26775,-0.413864136,0.302566528,0.227523804
25705.96675,-0.36781311,0.249603271,0.223937988
25715.64775,-0.324813843,0.215652466,0.208435059
25725.31575,-0.290710449,0.199981689,0.160812378
25735.00375,-0.274932861,0.221572876,0.063491821
25744.68375,-0.284454346,0.257858276,-0.024337769
25754.35575,-0.266845703,0.260116577,-0.090759277
25764.01675,-0.255096436,0.270095825,-0.18788147
25773.72275,-0.246322632,0.330093384,-0.313674927
25783.40075,-0.237564087,0.47227478,-0.518692017
25793.08075,-0.218231201,0.753997803,-0.797531128
25802.74375,-0.172851563,1.277801514,-0.993057251
25812.43975,-0.13659668,1.992279053,-1.045669556
25822.09175,-0.185409546,2.682418823,-1.302856445
25831.77875,-0.355239868,2.942108154,-1.398269653
25841.47175,-0.465576172,2.544830322,-1.094543457
25851.15675,-0.40574646,2.019821167,-0.746246338
25860.83775,-0.218963623,1.429840088,-0.501739502
25870.49675,-0.044158936,0.94203186,-0.402709961
25880.17375,-0.009277344,0.507919312,-0.207382202
25889.87375,-0.101898193,0.183914185,-0.153533936
25899.53575,-0.210388184,0.173461914,-0.163619995
25909.21575,-0.224502563,0.345489502,-0.123123169
25918.91375,-0.225189209,0.551193237,0.00479126
25928.59275,-0.247543335,0.769683838,0.150619507
25938.27175,-0.277603149,1.062561035,0.306671143
25947.95075,-0.379943848,1.369842529,0.321060181
25957.62975,-0.664779663,1.576812744,0.023468018
25967.29475,-1.0206604,1.596969604,-0.332794189
25976.99075,-1.291320801,1.598648071,-0.523025513
25986.67075,-1.183517456,1.421905518,-0.206726074
25996.34775,-0.833358765,1.028121948,0.231338501
26006.03075,-0.56489563,0.58505249,0.503067017
26015.70575,-0.431930542,0.334533691,0.612060547
26025.38275,-0.259613037,0.222503662,0.660232544
26035.07375,-0.143753052,0.293441772,0.720458984
26044.75375,-0.038208008,0.42036438,0.771057129
26054.42675,-0.016326904,0.709823608,0.819213867
26064.11675,-0.165649414,1.061431885,0.806640625
26073.79675,-0.284393311,1.231689453,0.713607788
26083.47675,-0.309158325,1.297866821,0.447753906
26093.15575,-0.284255981,1.422027588,-0.084381104
26102.83475,-0.276184082,1.420928955,-0.389785767
26112.51475,-0.297103882,1.273406982,-0.241073608
26122.19575,-0.335159302,1.128128052,-0.163803101
26131.84575,-0.432907104,0.997741699,-0.117752075
26141.55275,-0.482803345,0.848724365,-0.073654175
26151.23175,-0.443710327,0.712890625,-0.142044067
26160.89875,-0.446182251,0.717468262,-0.121948242
26170.51712,-0.368453979,0.809936523,0.048049927
26180.19712,-0.324935913,0.859420776,0.234863281
26189.86912,-0.287155151,0.927658081,0.335144043
26199.56012,-0.262786865,0.947219849,0.336914063
26209.22512,-0.22744751,0.914581299,0.357284546
26218.90013,-0.208328247,0.890609741,0.284927368
26228.90012,-0.300415039,0.910766602,0.201950073
26238.53612,-0.392028809,0.851211548,0.138214111
26248.21712,-0.428146362,0.83416748,0.063140869
26257.88012,-0.413024902,0.826507568,0.008682251
26267.57813,-0.378845215,0.813415527,-0.02835083
26277.25213,-0.340164185,0.793914795,-0.027633667
26286.93112,-0.310668945,0.781188965,0.010635376
26296.61012,-0.31161499,0.807128906,0.049484253
26306.27212,-0.33354187,0.86177063,0.064407349
26315.98213,-0.349380493,0.925582886,0.058517456
26325.66313,-0.34437561,0.93850708,0.034240723
26335.32912,-0.324691772,0.963546753,-0.01461792
26345.02512,-0.283950806,0.973770142,-0.049926758
26354.70612,-0.229782104,0.972366333,-0.057540894
26364.38213,-0.197906494,0.98866272,-0.040267944
26374.06712,-0.168945313,1.059906006,0.014511108
26383.74812,-0.121963501,1.154510498,0.072174072
26393.40312,-0.074188232,1.219558716,0.137649536
26403.10812,-0.028900146,1.290878296,0.219665527
26412.78712,-0.009750366,1.339447021,0.266403198
26422.45812,-0.006011963,1.337997437,0.247543335
26432.14713,-0.036987305,1.248199463,0.151641846
26441.82612,-0.140686035,1.176391602,0.038284302
26451.50712,-0.27911377,1.190383911,-0.062789917
26461.18612,-0.377380371,1.274917603,-0.129379272
26470.86513,-0.415252686,1.343048096,-0.166061401
26480.53112,-0.357650757,1.329559326,-0.196502686
26490.22212,-0.268981934,1.28678894,-0.241241455
26499.88013,-0.19303894,1.290008545,-0.302276611
26509.58112,-0.126251221,1.285186768,-0.34992981
26519.25713,-0.076873779,1.2525177,-0.32901001
26528.93312,-0.028488159,1.22706604,-0.259292603
26538.60312,-0.00630188,1.2006073,-0.147415161
26548.28113,-0.005722046,1.112533569,-0.061172485
26557.95413,-0.110275269,1.030899048,0.001083374
26567.64012,-0.307220459,0.972946167,0.01914978
26577.32112,-0.546081543,0.982055664,0.015213013
26586.99512,-0.77571106,1.056900024,0.081863403
26596.69812,-0.923706055,1.166091919,0.20602417
26606.37912,-0.964508057,1.247375488,0.305038452
26616.05913,-0.964248657,1.366821289,0.372253418
26625.73812,-0.934539795,1.413665771,0.404693604
26635.40812,-0.857574463,1.332321167,0.433135986
26645.09912,-0.71182251,1.2159729,0.42930603
26654.78012,-0.539382935,1.11227417,0.399291992
26664.46013,-0.430252075,1.086791992,0.365829468
26674.14013,-0.379516602,1.121826172,0.267913818
26683.81512,-0.385818481,1.170944214,0.141708374
26693.48313,-0.442703247,1.176757813,0.023895264
26703.17613,-0.472183228,1.05708313,0.033126831
26712.85612,-0.495651245,0.932830811,0.013626099
26722.52512,-0.414962769,0.866607666,-0.035629272
26732.21612,-0.297546387,0.831558228,-0.014297485
