time(ms),x_accel,y_accel,z_accel
9099.987,-0.10849,-0.965454,0.087875
9129.533,-0.092987,-0.981079,0.102905
9159.08,-0.056625,-0.981506,0.101334
9188.626,-0.073349,-0.990707,0.121384
9218.175,-0.064804,-0.973984,0.117691
9247.723,-0.058304,-0.978088,0.119308
9277.268,-0.066727,-0.978165,0.121704
9306.812,-0.071854,-0.978851,0.123001
9336.357,-0.046356,-0.98822,0.11676
9365.901,-0.056442,-0.972946,0.100937
9395.446,-0.063126,-0.978119,0.138565
9424.989,-0.036438,-0.982269,0.098251
9454.531,0.068192,-0.998016,0.115738
9484.076,0.03949,-0.981293,0.148468
9513.62,-0.062546,-0.960693,0.176834
9543.165,0.001801,-0.972565,0.170074
9572.71,0.017868,-0.952179,0.143906
9602.257,-0.113449,-1.044601,0.199905
9631.801,-0.03717,-0.932388,0.190567
9661.345,-0.026367,-0.963348,0.232864
9690.888,0.080566,-1.061646,0.302551
9720.431,0.214935,-0.773224,0.225281
9749.973,0.15274,-0.844223,0.25473
9779.517,-0.605301,-1.48526,0.554367
9809.06,-0.386261,-0.689499,-1.212845
9838.607,1.211136,-1.70842,1.139893
9868.154,0.601044,-0.852432,0.820557
9897.7,0.328491,-0.825272,0.649399
9927.243,0.196594,-0.679947,0.412125
9956.791,0.174393,-0.443146,0.292908
9986.336,0.08429,-0.305603,0.15686
10015.882,0.100449,-0.180908,0.092224
10045.427,0.205673,-0.321777,0.13327
10074.973,0.2052,-0.49736,0.164322
10104.515,0.237579,-0.635391,0.413071
10134.062,0.153015,-0.805023,0.515305
10163.607,0.250305,-0.992462,0.471161
10193.152,0.456009,-1.194183,0.418365
10222.697,0.241959,-1.221207,0.510361
10252.246,0.17453,-1.072189,0.574951
10281.788,-0.017807,-0.950439,0.267685
10311.34,-0.186325,-1.075363,0.062119
10340.886,-0.078445,-1.144562,0.037506
10370.432,0.126556,-1.282257,0.150162
10399.982,0.271881,-1.293716,0.253571
10429.532,0.260941,-1.245682,0.377121
10459.049,0.014481,-1.123322,0.350723
10488.62,0.087585,-1.001251,0.318298
10518.167,0.028671,-0.951279,0.336258
10547.711,0.021957,-0.957321,0.244705
10577.255,0.057068,-0.954437,0.270645
10606.802,0.058655,-0.973129,0.248108
10636.342,0.038422,-0.944641,0.285522
10665.893,-0.049484,-0.976486,0.22998
10695.439,0.052963,-0.94426,0.228516
10724.985,0.014252,-0.98114,0.204956
10754.53,-0.006195,-0.93071,0.260529
10784.073,0.022644,-0.901489,0.224655
10813.615,-0.100693,-0.883255,0.292297
10843.164,-0.059875,-0.892792,0.356842
10872.71,0.0513,-0.890854,0.37085
10902.256,0.07547,-0.92662,0.382919
10931.803,0.143036,-0.93219,0.421844
10961.354,0.185883,-0.847809,0.445236
10990.899,0.129333,-0.915588,0.487564
11020.447,0.165344,-0.868652,0.582458
11049.994,0.434891,-0.874207,0.410309
11079.54,0.279083,-0.958862,0.452225
11109.087,-0.101334,-0.783051,0.526413
11138.635,0.341354,-1.164337,0.652588
11168.182,1.204559,-0.662811,0.175369
11197.732,-0.021088,-0.220901,0.776749
11227.279,-1.231613,-1.550735,0.706818
11256.827,2.12738,-7.211777,0.668503
11286.374,0.753204,0.564026,1.330063
11315.921,0.603027,0.147171,0.696121
11345.465,0.456161,0.130142,0.738785
11375.016,0.138885,0.069595,0.542725
11404.565,-0.065338,-0.166641,0.312683
11434.115,-0.016586,-0.362701,0.227661
11463.661,0.074265,-0.482803,0.172424
11493.205,0.198639,-0.614502,0.187408
11522.751,0.215668,-0.752731,0.252396
11552.3,0.186646,-0.826843,0.406601
11581.852,0.197205,-0.994598,0.446594
11611.403,0.345093,-1.206482,0.487061
11640.95,0.510406,-1.340942,0.44516
11670.496,0.558533,-1.480438,0.448898
11700.043,0.17511,-1.318726,0.520432
11729.59,-0.222794,-1.296295,0.35051
11759.135,0.134842,-1.090469,0.132782
11788.683,0.169373,-1.425949,0.064911
11818.228,0.090591,-1.159882,-0.036697
11847.77,-0.26268,-0.935486,0.071289
11877.321,-0.629807,-1.033081,0.153259
11906.86,-0.049988,-0.945221,0.049225
11936.414,0.771378,-0.932053,-0.087997
11965.96,-0.129364,-1.26384,0.291245
11995.507,-1.156204,-0.871429,0.601578
12025.052,-0.132126,-1.029999,-0.493683
12054.604,2.162445,-0.985901,0.795425
12084.152,1.133408,-1.067429,0.947845
12113.698,0.305237,-1.124603,0.822769
12143.187,0.213364,-0.639465,0.66481
12172.734,0.15596,-0.680267,0.587173
12202.274,0.24202,-0.682358,0.431198
12231.821,0.328461,-0.489212,0.355331
12261.368,0.053146,-0.378708,0.413162
12290.913,0.006683,-0.62468,0.449295
12320.46,0.435303,-0.799179,0.900101
12350.008,0.270691,-0.992157,0.572525
12379.539,0.176331,-1.12764,0.325897
12409.102,0.186523,-1.142426,0.062759
12438.647,0.270737,-1.029205,0.025909
12468.19,0.253708,-1.02066,0.142242
12497.737,0.067474,-1.056671,0.232117
12527.28,-0.103668,-1.066299,0.275818
12556.817,-0.171005,-1.06955,0.278763
12586.373,-0.118927,-1.011505,0.269577
12615.918,-0.016602,-0.970123,0.229202
12645.466,-0.016418,-0.970581,0.207474
12675.012,-0.02977,-0.964844,0.181854
12704.556,-0.069656,-0.976837,0.175339
12734.101,-0.056534,-0.96846,0.174606
12763.647,-0.087921,-0.990509,0.142487
12793.193,-0.046448,-0.965866,0.091263
12822.74,-0.095795,-0.966202,0.122711
12852.286,-0.086761,-0.977005,0.175522
12881.832,-0.110428,-0.990158,0.174088
12911.38,-0.047928,-0.971497,0.11087
12940.925,-0.093216,-0.968414,0.089294
12970.473,-0.161896,-0.960602,0.094559
13000.022,-0.160065,-0.968826,0.044815
13029.572,-0.218231,-0.961594,0.090836
13059.122,-0.225906,-0.984131,0.124969
13088.67,-0.147705,-0.983841,0.149017
13118.215,-0.000809,-1.038498,0.165146
13147.759,-0.151382,-0.934402,0.215622
13177.303,-0.536469,-0.849579,0.091461
13206.848,-0.193848,-1.030991,-0.002197
13236.393,0.187988,-0.665298,-0.406937
13265.94,-0.474182,-2.158646,0.893814
13295.487,0.211227,-1.287903,-0.232208
13325.032,0.419373,-0.753845,0.197784
13354.579,0.269699,-0.837326,0.181763
13384.125,0.212723,-0.822632,0.421448
13413.671,0.217484,-0.959274,0.340134
13443.218,0.355911,-1.119263,0.387772
13472.763,0.337128,-1.29158,0.433533
13502.31,0.350418,-1.197266,0.419052
13531.857,0.246353,-0.884094,0.412384
13561.405,0.059174,-0.665604,0.464645
13590.951,0.260208,-0.541046,0.483261
13620.494,0.370102,-0.61644,0.389069
13650.038,0.44809,-0.517609,0.390213
13679.581,0.40332,-0.41066,0.278976
13709.126,0.125381,-0.618835,0.293579
13738.669,0.160736,-0.863693,0.611893
13768.207,0.010635,-0.968018,0.974686
13797.756,-0.240723,-1.126892,0.485443
13827.298,0.120895,-1.40593,-0.067276
13856.842,0.049072,-1.618622,-0.345184
13886.388,0.022385,-1.436066,0.000824
13915.934,-0.014069,-1.203522,0.123444
13945.475,-0.04303,-1.043381,0.183121
13975.024,-0.036575,-0.979462,0.213791
14004.567,-0.037338,-1.014923,0.238846
14034.111,-0.001389,-0.995438,0.230103
14063.653,-0.02475,-0.963562,0.229416
14093.195,0.009094,-0.9888,0.216537
14122.734,0.015213,-0.995316,0.233383
14152.286,0.021454,-0.994125,0.245361
14181.829,-0.06311,-0.977341,0.248718
14211.374,-0.074371,-0.977676,0.230621
14240.919,-0.082214,-0.981903,0.108246
14270.465,-0.3909,-0.861069,0.064438
14300.012,-0.371643,-0.948471,0.211685
14329.556,0.179276,-1.02742,0.12764
14359.101,0.214722,-0.999344,0.116379
14388.646,-0.651398,-0.923294,0.411575
14418.186,-0.997879,-0.749817,0.411179
14447.739,1.458618,-1.341492,-0.322311
14477.286,0.569641,-0.935608,-0.043854
14506.834,-1.291031,-1.634903,-0.183716
14536.38,-0.414413,-1.18483,-0.618271
14565.925,-0.004578,-0.680496,0.30957
14595.471,0.062454,-0.77858,0.307755
14625.018,0.19313,-0.797928,0.355194
14654.562,0.268646,-0.813873,0.394028
14684.105,0.303009,-1.05545,0.409683
14713.65,0.145203,-1.08165,0.353363
14743.192,-0.006119,-0.885635,0.338623
14772.736,0.002823,-0.91864,0.30751
14802.28,0.010071,-0.814636,0.258499
14831.824,-0.119949,-0.694351,0.152267
14861.369,-0.226776,-0.735413,0.06073
14890.913,-0.099045,-0.892975,-0.022141
14920.456,0.136261,-1.084122,0.067963
14950.001,-0.01004,-1.233475,0.159241
14979.539,-0.290085,-1.356598,0.169052
15009.088,-0.169022,-1.324295,0.048233
15038.63,-0.034317,-1.111099,-0.137711
15068.171,-0.121277,-1.049042,-0.208954
15097.713,-0.121185,-0.938858,-0.155975
15127.258,-0.141205,-0.937637,-0.149658
15156.798,-0.15303,-0.968414,-0.147263
15186.345,-0.126816,-0.970993,-0.151047
15215.887,-0.137024,-0.953812,-0.121658
15245.434,-0.114532,-0.974518,-0.069702
15274.978,-0.107086,-0.981339,-0.071075
15304.525,-0.083374,-0.975067,-0.079849
15334.064,-0.126953,-0.970718,-0.110672
15363.612,-0.143524,-0.980621,-0.152466
15393.154,-0.11795,-0.962067,-0.153976
15422.699,-0.139175,-0.993454,-0.120804
15452.243,-0.177399,-0.979736,-0.121338
15481.782,-0.088867,-0.968552,-0.138702
15511.309,-0.109848,-0.969788,-0.157547
15540.873,-0.141235,-0.972305,-0.112869
15570.419,-0.11409,-0.975235,-0.093704
15599.962,-0.11412,-0.968811,-0.09903
15629.506,-0.118027,-0.989746,-0.112015
15659.047,-0.108948,-0.986267,-0.127731
15688.592,-0.114029,-0.978104,-0.147064
15718.134,-0.086777,-1.015244,-0.11676
15747.676,-0.148605,-0.980789,-0.096542
15777.218,-0.124802,-0.937454,-0.121735
15806.759,-0.055466,-1.031937,-0.161621
15836.3,-0.102585,-0.978989,-0.120865
15865.841,-0.116287,-0.980927,-0.120972
15895.385,-0.093155,-0.961899,-0.130035
15924.93,-0.112259,-0.97467,-0.133636
15954.474,-0.119995,-0.982422,-0.134598
15984.017,-0.10881,-0.968567,-0.128769
16013.56,-0.114502,-0.977692,-0.126282
16043.102,-0.091171,-0.959564,-0.135071
